logFC	AveExpr	t	P.Value	adj.P.Val	B
FBXO27	-0.0246707330533323	2.96843711997559	-0.211173486002938	0.834844268016818	0.924993929033268	-6.13138751874895
MARCH7	-0.024261503507763	6.99535818114599	-0.211042302111552	0.834945278792885	0.924993929033268	-6.13141521888668
TAF1L	0.0269448857123181	3.34399684776001	0.211016754377563	0.834964950728887	0.924993929033268	-6.13142061142565
LINC00668	0.136807348477121	5.09347588622925	0.210989798406575	0.834985707137692	0.924993929033268	-6.13142630050647
AC144652.1	0.0508063219637759	5.18094546614674	0.210918110315063	0.835040908396845	0.924993929033268	-6.13144142681918
NOV	-0.07193303735174	6.40869360381787	-0.210819491281731	0.835116848445409	0.924993929033268	-6.13146222724617
EPHX4	0.0583335022599118	3.88609707698804	0.210780112024657	0.835147172289893	0.924993929033268	-6.13147053029405
HAUS7 /// TREX2	0.022448642625057	4.61166010815279	0.210770529030425	0.835154551677366	0.924993929033268	-6.13147255061812
INPP5B	0.0340315506084737	5.31563745631747	0.210758738519456	0.835163630985144	0.924993929033268	-6.13147503621399
POLH	-0.0294814736317104	5.42879352636972	-0.210739772709352	0.835178235696661	0.924993929033268	-6.13147903416755
RASA1	0.033046723687656	8.09653651635472	0.210725869675495	0.835188941832263	0.924993929033268	-6.13148196467083
FBXO36	0.0278179302810456	4.49386330820617	0.2106766072317	0.835226877011196	0.924993929033268	-6.13149234673686
GPRC5A	-0.102326954276811	6.17043075515923	-0.210662726692007	0.83523756597387	0.924993929033268	-6.13149527162594
AF086154 /// RP11-432J24.5	0.0236125320775252	2.60733519680402	0.210649415395944	0.835247816610838	0.924993929033268	-6.13149807638456
XRCC6	-0.0175108445005721	6.78696342179506	-0.210591703021896	0.835292259557925	0.924993929033268	-6.13151023463823
LTN1	0.0374094466419894	7.69396034331461	0.210561415729807	0.835315583318164	0.924993929033268	-6.13151661392875
AC078883.3 /// AC078883.4	0.0306105924040861	4.31396580351764	0.210505036946741	0.835359000133792	0.924993929033268	-6.13152848633249
SURF1	0.0269271374217229	7.27414191920771	0.210471482533628	0.835384840354574	0.924993929033268	-6.13153555081343
TP53BP2	-0.0304587905638082	8.07701271057377	-0.210400232884782	0.835439710272971	0.924993929033268	-6.13155054785843
FAM209A /// FAM209B	0.0427070994137668	3.77632711990918	0.210369821548957	0.835463130545526	0.924993929033268	-6.13155694747598
CAPRIN1	0.0281463510161471	7.12241295570234	0.210343421105001	0.835483462091103	0.924993929033268	-6.13156250231372
SRRM4	0.0362972683994799	3.35034401611087	0.210268637412871	0.8355410552506	0.925014150129165	-6.13157823355741
C11orf65	-0.0336808504916105	2.84082619543906	-0.209576603855966	0.836074055935276	0.925513305141165	-6.13172354318589
SMIM2	0.0278842537303373	2.85943341182032	0.209569461826734	0.836079557111745	0.925513305141165	-6.13172504034608
DCUN1D5	0.0276062329255043	6.34308641609159	0.209529966024589	0.836109979066304	0.925513305141165	-6.13173331880462
ZFPL1	-0.0344132981129759	6.03030829964767	-0.209381132343578	0.836224621755575	0.925522885162832	-6.13176450091001
MAML1	-0.0333025203914653	7.34459524512211	-0.209368091933469	0.836234666620408	0.925522885162832	-6.1317672319519
NR1D1 /// THRA	-0.0472884764040388	6.29818325673775	-0.209365471567089	0.836236685059326	0.925522885162832	-6.13176778071255
FKBP4	0.03658805810282	7.00068377753579	0.209170150264773	0.836387142136356	0.92559958104271	-6.13180866591244
VTI1A	-0.0189179770926243	6.20355913923535	-0.209080734068906	0.836456022072794	0.92559958104271	-6.13182737008342
CYP2A7	-0.0319052079765792	2.8939331252098	-0.209074548445921	0.836460787090715	0.92559958104271	-6.13182866370391
SYCE1	0.0841707650416245	4.83473126707557	0.209071160573508	0.836463396898929	0.92559958104271	-6.1318293722051
ZNF264	0.0394311653557309	5.83245460924858	0.208755147596631	0.836706842333591	0.925816677158447	-6.13189540931697
NUFIP2	0.0327901888190813	8.78282115283087	0.208714298425897	0.836738312345115	0.925816677158447	-6.13190393829438
CDK18	0.0460378836261828	5.59220542417407	0.208609103516578	0.836819355307689	0.925862792211725	-6.13192589449356
PHAX	-0.0220634101901933	7.18788020994513	-0.208528572772015	0.836881398067211	0.925887881957797	-6.13194269536041
RNF138	-0.0418242372001526	7.58706931813204	-0.208367675393958	0.83700536041703	0.925949029587634	-6.13197624351431
LOC101059948	0.0192956622232827	3.27568234807966	0.208354638654631	0.837015404679536	0.925949029587634	-6.13197896063053
SLAMF9	0.017145999071688	2.96980521205279	0.208240728527582	0.837103168883861	0.926002564770408	-6.13200269457021
SDHB	-0.0291841613930692	7.63649393209963	-0.208097242277729	0.837213723670599	0.926063682354237	-6.13203257250367
OAS1	0.09080427173632	6.16851586405782	0.208057899033932	0.837244037868348	0.926063682354237	-6.13204076130852
FABP4	-0.0319235298269888	3.7798032439052	-0.208011217076057	0.837280006924827	0.926063682354237	-6.13205047557543
CCDC124	0.0281371092646827	4.91100656240546	0.207964617596534	0.837315912795289	0.926063682354237	-6.13206017051456
ZNF703	0.0447010098717988	9.82316660309418	0.207911115033962	0.83735713808431	0.926065730368316	-6.13207129896108
FLJ25694 /// KRTAP21-1 /// LOC101929344	-0.0351853959311172	3.83761953603618	-0.207722761229439	0.837502274017399	0.926178037324907	-6.13211045356441
AK093356 /// RP11-10L12.4	-0.024027408350408	5.48156661911717	-0.207677120049172	0.837537443701677	0.926178037324907	-6.13211993604158
THSD7A	0.0931357118109365	6.21878434957009	0.207541813647807	0.837641708687123	0.926249787885338	-6.13214803530245
GPSM3	-0.0285172008527519	4.8798362445586	-0.207337328086779	0.837799287860594	0.926317388960126	-6.13219046649269
SLBP	0.0362749921580021	7.82146191195971	0.207312237048996	0.837818623815194	0.926317388960126	-6.13219567006818
SUMO4	-0.0263392757706856	4.77235135526129	-0.207309159408373	0.837820995550543	0.926317388960126	-6.13219630829017
DIRAS1	0.0240282916957273	4.45892069694027	0.207221884694395	0.837888253095686	0.926330073894389	-6.13221440285154
CTSK	0.0686581740465325	7.44195020291332	0.207189633568282	0.837913107484695	0.926330073894389	-6.13222108751913
LOC100506851	0.0227309360512507	2.99026694627271	0.207140953798956	0.83795062296671	0.926330073894389	-6.13223117537789
CACNB1	0.0365651743334817	4.34646667833395	0.206960985304416	0.838089320668895	0.926403363906626	-6.13226844957372
RAB30	0.0402063378496254	6.17458934880929	0.206893169111821	0.838141586498032	0.926403363906626	-6.13228248696462
ICOS	0.069269193495815	4.81112166606608	0.20684241889597	0.838180700108881	0.926403363906626	-6.13229298884307
ATXN7L1	0.0277545847013017	4.98384634621571	0.206826015854243	0.838193342160634	0.926403363906626	-6.13229638262001
TTC17	0.0221287584726356	6.28467961609045	0.206799394109453	0.83821386000412	0.926403363906626	-6.13230189006853
POMZP3	-0.0509188481024615	7.27701547621112	-0.206730911033423	0.838266641649704	0.926418166131051	-6.13231605445463
NUP88	-0.0353503427111867	7.23968274715917	-0.206485812376665	0.838455551815558	0.926583403594509	-6.13236671004858
SLC38A9	0.0311227608152492	6.98087878570864	0.206129507974608	0.838730191826587	0.926807802963386	-6.13244024230262
SIGLEC17P	-0.0571604886572834	3.5268756569944	-0.20612013265207	0.838737418625666	0.926807802963386	-6.13244217542575
WFDC21P	-0.0619324555925322	5.8364216964366	-0.205869521335288	0.838930603276603	0.926977721932994	-6.13249381720397
LINC01227	-0.0294109703311378	2.91013602044095	-0.205684534985757	0.839073207375065	0.927091738500565	-6.13253189596032
LPCAT3	-0.0410800593707229	8.14100738171853	-0.205617971962876	0.839124521523348	0.927091811326466	-6.13254558937396
SLC25A43	-0.0637224217004857	6.15725973950836	-0.205582188575245	0.839152107624538	0.927091811326466	-6.13255294894546
GMEB2	-0.0219101667309635	8.77729147451238	-0.205521339992886	0.839199017453762	0.927100088798144	-6.13256546074879
LOC101928190	-0.0223210925975638	2.31937093306724	-0.205295473432974	0.839373149504795	0.927248906878624	-6.13261187161693
EXOSC9	-0.0215192900745811	9.52690549594934	-0.205136072529247	0.839496044879462	0.92730181150826	-6.13264459459421
PRIM1	-0.03628667866712	5.89670958355393	-0.205131082031484	0.839499892535943	0.92730181150826	-6.13264561867133
FAM60A	0.0449108650031761	8.78934475203006	0.205017006741638	0.839587845313226	0.927355410996857	-6.13266902077288
GMPR2	-0.0316678727733804	8.12752169267922	-0.204873270899822	0.839698669631294	0.927434266716508	-6.13269848916578
SYNE2	-0.0447867480523718	5.3967681101512	-0.204641775687078	0.839877166037717	0.927587854301611	-6.13274590652226
CDK2AP2	-0.0395658141361074	8.3364621314059	-0.20457526976648	0.839928447646135	0.927595167208947	-6.13275951911455
KRTAP10-12 /// KRTAP10-7	-0.0281781704660309	2.68000562776411	-0.204409725468262	0.840056099270294	0.927595167208947	-6.13279338398869
ZNF770	-0.0418135698581847	6.66546420179405	-0.204408189507213	0.840057283674894	0.927595167208947	-6.13279369806758
EML1	-0.0457517543857539	6.04840830650581	-0.204349852537474	0.840102268551258	0.927595167208947	-6.13280562528315
PTAFR	0.0268000204203537	4.45702815171558	0.20430734186634	0.840135049786238	0.927595167208947	-6.13281431461651
IGH /// IGHE /// IGHE /// IGHE	0.0576986310184034	5.24934188321982	0.204305158241934	0.840136733651607	0.927595167208947	-6.13281476090855
LOC101928767	-0.0273037900319128	2.53692415986838	-0.204262985463781	0.840169254637008	0.927595167208947	-6.13282337930494
BC036055 /// PREX2	-0.0252965184680943	2.99258776890005	-0.204224028548144	0.84019929601273	0.927595167208947	-6.132831338936
KIAA1430	0.0258813291981103	6.26776202964966	0.204143553141193	0.840261354899045	0.92762013927367	-6.13284777678926
MIR636 /// SRSF2	0.0232571953181962	10.7046536331615	0.204090452343726	0.840302304345768	0.927621805980121	-6.13285861959021
ANKRD30BL /// ANKRD30BP2 /// LOC100132004 /// LOC100132154	0.0339235961486688	3.98084733035943	0.203957016599472	0.840405207296905	0.927649431414359	-6.13288585381248
LST1	-0.0635564155033065	6.32552472331846	-0.203955714999496	0.840406211078961	0.927649431414359	-6.13288611938156
BTBD1	-0.02574521930293	10.8766011382068	-0.203836124451437	0.840498439411262	0.927707696041714	-6.1329105125744
IGLV1-44	0.0394853566198242	5.43598703880773	0.203684615773183	0.840615286412108	0.927713649014199	-6.13294139573305
TPP2	-0.0231120271245428	6.61990535167125	-0.203678970769152	0.840619640042886	0.927713649014199	-6.13294254595502
C21orf33	-0.0313606144018457	8.8009330105299	-0.203675698682534	0.84062216359654	0.927713649014199	-6.13294321265851
SETD5	0.0232964392094996	6.29517872338886	0.203381245904879	0.840849263622756	0.927915658604762	-6.13300316517302
SERPINA1	0.0723250665640508	5.06748363024053	0.203336062084752	0.840884113414196	0.927915658604762	-6.13301235725123
AF198444	0.200852500292131	8.40137557979644	0.203239507135619	0.840958586324784	0.9279253547884	-6.13303199332102
GOSR2	-0.0207732435780277	7.2041613798397	-0.203222368684919	0.840971805385609	0.9279253547884	-6.13303547774215
FTH1P5	0.0236079231331496	10.7870438762622	0.203055173072056	0.841100767585345	0.927986221701745	-6.13306945495762
IL21R-AS1	0.0933186093895349	6.19272901848412	0.203048546390461	0.841105879006709	0.927986221701745	-6.13307080104715
SP5	0.0780425993888112	4.32061882102342	0.20286279367229	0.841249160346829	0.928100766985197	-6.13310851552509
B3GNT8	0.0360729556381533	3.88006065368519	0.202760200707795	0.841328298395069	0.928131313136526	-6.13312933084935
PRDM13	-0.0270773008170379	2.72029741743395	-0.20272458666133	0.841355770722103	0.928131313136526	-6.13313655421405
SMAGP	-0.0581775850040723	6.6469589650631	-0.20259451762857	0.841456106465213	0.928198462811266	-6.13316292453312
TUBAL3	-0.0274568441479258	3.16309947046974	-0.202484637023644	0.841540870935715	0.928223153481495	-6.13318518869821
PRG3	0.0238434272191568	3.06220465236542	0.202348045423183	0.841646243645811	0.928223153481495	-6.13321284831397
DCAF4L2	0.025795902829331	2.5676126592395	0.202347449478332	0.841646703390308	0.928223153481495	-6.13321296895128
BACE2	0.0755681858755373	9.2047695683289	0.202316976658097	0.841670211870144	0.928223153481495	-6.13321913710253
SLC31A2	-0.0457163156677535	7.26419845475849	-0.202309712235835	0.841675816084177	0.928223153481495	-6.1332206073929
SPATA13	0.033059848276968	5.86742997166542	0.202181840744747	0.841774465285974	0.928241434273184	-6.13324647947009
PDZK1	-0.0233641060297018	5.23652177066292	-0.202172319863734	0.841781810480461	0.928241434273184	-6.13324840516632
C14orf2	0.0234612402692654	11.1303682302586	0.202089790080018	0.841845481396612	0.928241434273184	-6.13326509388084
DNAJB12	-0.0245890574794545	6.98596573778479	-0.202083600595187	0.841850256568082	0.928241434273184	-6.13326634521055
SLC30A3	0.0282533941347896	4.57564631567446	0.201920965993793	0.841975730980689	0.928336264422736	-6.1332992114123
SPI1	-0.0361888194811065	5.36736234372275	-0.20161117703219	0.842214748558107	0.92852231565773	-6.13336174257138
CNPY3	-0.0356653235415926	6.9211438263444	-0.201599924983023	0.842223430367432	0.92852231565773	-6.1333640120074
CIB1	-0.045416400149638	10.0142829901006	-0.201463981039566	0.842328323059175	0.928565111675416	-6.13339142069695
UNC119	0.0320526728585424	5.87333778748159	0.201447281473609	0.842341208448413	0.928565111675416	-6.13339478635331
GLTPD2	0.0337216761704687	3.61640703582685	0.201287675871287	0.84246436245972	0.928597172695823	-6.13342693949589
AX748339	0.0517169227400668	5.93523285865719	0.201245507520228	0.842496900866475	0.928597172695823	-6.13343543022869
CLCF1	0.0604787580319598	7.21052197340335	0.201202324435305	0.842530222572923	0.928597172695823	-6.13344412344536
PCNXL4	-0.026081061425168	5.28708283624993	-0.20114932239094	0.842571121375246	0.928597172695823	-6.13345479078398
CER1	0.0329105300398377	3.57726854509462	0.201081056297948	0.842623799288415	0.928597172695823	-6.13346852608346
DDAH1	-0.0277558513570046	6.75647893798342	-0.201057936370335	0.842641640081723	0.928597172695823	-6.1334731768151
IGK /// IGKC	-0.0783324983570172	7.38473395521653	-0.201047833442123	0.842649436165139	0.928597172695823	-6.13347520892103
ALDH16A1	0.0287215571653685	5.64314495449802	0.200949497623179	0.842725319411918	0.928597172695823	-6.13349498290438
RP11-252E2.1	0.0221103234534417	6.55159530681488	0.200892521743747	0.842769286965169	0.928597172695823	-6.13350643556343
MKL1	0.020043303951887	5.08401508815951	0.200813968520735	0.842829906340788	0.928597172695823	-6.13352222015713
PPP2R4	0.0283749774371659	9.24324701591088	0.200790230565387	0.842848225073621	0.928597172695823	-6.13352698888522
CX3CR1	0.0680294173376212	6.18970662239503	0.200770890261454	0.842863150178145	0.928597172695823	-6.13353087375217
PAXBP1	0.0251958664028629	6.3488728043468	0.200744458908011	0.842883547614078	0.928597172695823	-6.13353618238826
MT3	-0.0328663989207046	5.23608461668659	-0.200642781789401	0.842962014289361	0.928610141368354	-6.1335565973591
MGC57346	-0.100620926225399	5.8164998861321	-0.20062688462033	0.842974282668185	0.928610141368354	-6.13355978829895
ACAD8	-0.100011587103237	7.81207717342416	-0.20054687438939	0.843036029870104	0.928634667597641	-6.13357584443212
ABHD12B /// MIR4454	0.0306727837244408	2.77405551333754	0.20028425465311	0.843238711661948	0.928814428805742	-6.13362850108437
SNORD114-3	-0.0732245804008253	5.65680126591351	-0.200099404626396	0.843381379890257	0.928928072259008	-6.13366552329012
MIR142	-0.0419225838620928	6.0556290353133	-0.199946663255123	0.843499270657234	0.92901203178188	-6.13369608900913
TMEM108-AS1	-0.0533203824989836	3.590024542376	-0.199898293173488	0.843536605048207	0.92901203178188	-6.1337057637036
PRKCH	0.0359980829888207	6.27928390640002	0.199762360562611	0.843641526498117	0.92902053835884	-6.1337329396505
U2AF1	-0.0202210949153211	8.11897500047764	-0.199758883158872	0.843644210619019	0.92902053835884	-6.1337336346192
ZNF32-AS3	0.018741171342447	2.6247030279104	0.199701712098923	0.843688339808951	0.92902053835884	-6.1337450586853
TRAM1L1	0.0554745992217823	7.52647757957561	0.199683593044325	0.843702325652416	0.92902053835884	-6.13374867860108
ALG14	0.0440790838754789	7.33307098383141	0.19937815616061	0.843938096057878	0.929125821236739	-6.13380965108164
GADD45GIP1	0.0237521021076085	5.92265788308766	0.199361262717896	0.84395113674846	0.929125821236739	-6.13381302070254
WHAMMP2 /// WHAMMP3	0.0272022628663065	6.05656303811868	0.199334491662844	0.843971802437637	0.929125821236739	-6.13381835996166
TEX30	-0.0240928176530685	6.00435060386511	-0.199330154459457	0.84397515051592	0.929125821236739	-6.13381922491275
CLEC4M	-0.0190611393087093	2.38540471385244	-0.199303847684446	0.8439954579389	0.929125821236739	-6.13382447076582
